2059.1000_0A 20120614T142400 20120614T153900 13.37  8.19     114     114    1117      -8    1669      35 2059.1000_0Bc
2059.1000_0B 20120614T142421 20120614T153900 14.44  7.29     246      97    1272      15    1505     -58 2059.1000_0Ac
2067.8188_0A 20120623T073900 20120623T095400 15.01  6.82      42     111     963     -24    1185     -77 2067.8188_0Bc
2067.8188_0B 20120623T073922 20120623T095400 15.16  5.67      43     113     897       0    1257    -119 2067.8188_0Ac
2070.9333_0A 20120626T102400 20120626T162400 10.85  3.75     247      61     336       9     302      29 2070.9333_0B
2072.7667_0A 20120628T062400 20120628T083900 14.24   8.4     235      90     903     -13    1131     -59 2072.7667_0Bc
2072.7667_0B 20120628T062423 20120628T083900 15.90   5.9     120      84    1042     -19    1193     -44 2072.7667_0Ac
2075.7667_0A 20120701T045400 20120701T125400 13.91  4.59     130      72     345       6     259      -8 2075.7042_0B
2075.9854_0B 20120701T122400 20120701T142400 14.78  2.16     307      20     828      10     392      10 2076.0167_0Ac
2076.0167_0A 20120701T122423 20120701T145400 11.61  1.08      29      25     558       0     221       3 2075.9854_0Bc
2076.8604_0A 20120702T083900 20120702T095400 12.33  6.68     260      83    1255     -46    1128    -412 2076.8708_0B
2076.9542_0A 20120702T113900 20120702T182400 13.52  6.56     135      39     232     -12     172       7 2076.9854_0B
2077.1208_0B 20120702T152423 20120702T182400 14.03  3.15      38      42     565      50     247     -16 2077.1000_0A
2077.3083_0A 20120702T193859 20120702T225400 13.88  8.72     132      57     704      65     558      13 2077.3292_0Bc
2077.3292_0B 20120702T202424 20120702T232400  0.00  7.97     232      64     685     124     651      -9 2077.3083_0Ac
2079.0583_0B 20120704T133900 20120704T172400 13.83  2.68      10      44     579       8     431       0 2079.0688_0A
2081.4854_0B 20120706T233924 20120707T005400 12.00  6.62     157      78    1002       0    1063    -147 2081.4750_0A
2082.9542_0A 20120708T112400 20120708T142400 13.45   3.3     149      42     574      -2     328      68 2082.9750_0B
2083.1104_0A 20120708T143900 20120708T162400 13.14  4.23     274      93     974     -41     885     -62 2083.1104_0Bc
2083.1104_0B 20120708T143925 20120708T165400 12.06   5.3      81      92     647    -106     957     -92 2083.1104_0Ac
2083.2042_0B 20120708T165425 20120708T182400 15.88  4.61     150      54    1407       0    1341      62 2083.2042_0A
2084.1938_0A 20120709T165400 20120709T185400 14.48  0.57     242      10     998      30     157      42 2084.2250_0B
2085.1417_0A 20120710T145400 20120710T185400  9.84   0.1     174      13     244     -14    -116     -22 2085.1208_0B
2085.3083_0A 20120710T192400 20120711T002400 15.07  0.87     174      32     467     -18     237     -15 2085.3083_0B
2085.5583_0A 20120711T005400 20120711T043900 13.32  8.88     250      69     508       0     416       0 2085.5583_0Bc
2085.5583_0B 20120711T012425 20120711T043900 10.57  6.56     101      85     205     -41    -645    -206 2085.5583_0Ac
2086.1521_0A 20120711T162400 20120712T005400 11.47  2.24      47      26     280      14     191      10 2086.2771_0B
2086.2875_0B 20120711T185425 20120711T222400 14.58  0.61     137      23     567     -16     121      17 2086.2771_0A
2087.1938_0A 20120712T165400 20120712T182400 13.36 17.27     106     118    1173     -32    1689     -48 2087.2042_0Bc
2087.2042_0B 20120712T165426 20120712T182400 15.87 11.79     255      58    1508       0    2448     -81 2087.1938_0Ac
2087.5792_0A 20120713T032400 20120713T075400 13.36  4.46       6      55     467      24     348      14 2087.6417_0B
2087.8083_0A 20120713T083900 20120713T115400 12.52  3.72     253      32     520      44     207     -24 2087.9125_0Bc
2087.9125_0B 20120713T095426 20120713T153900 14.27  1.41     122      48     338       0     197      -5 2087.8083_0Ac
2088.4542_0A 20120713T225400 20120714T022400 13.23  4.34     277      75     562       0     387     -18    NULL
2092.1000_0A 20120717T142400 20120717T165400 14.27 14.93     126      82     934      53    1236      50 2092.1417_0Bc
2092.1417_0B 20120717T152427 20120717T173900 14.25  9.43     184     112     835     -28     997    -147 2092.1000_0Ac
2092.7667_0A 20120718T062400 20120718T083900 12.25  9.29     291      80     739     -82     415    -213 2092.7667_0Bc
2092.7667_0B 20120718T062427 20120718T083900 14.41 10.07      77      79     939     -59    1136    -106 2092.7667_0Ac
2093.7354_0A 20120719T053900 20120719T065400 12.22 10.48     130     120    1355      -9    2203    -187 2093.7458_0Bc
2093.7458_0B 20120719T055427 20120719T072400 12.78  7.79     128     116     999     -52    1276    -288 2093.7354_0Ac
2097.0583_0A 20120722T132400 20120722T165400 12.47  1.75     357      45     446     -11     130      -2 2097.0583_0Bc
2097.0583_0B 20120722T132428 20120722T172400 12.80  1.24      23      26     413     -12      70      -4 2097.0583_0Ac
2097.6104_0A 20120723T023900 20120723T035400 11.40 18.44     270      69    1316       0  -11138   -3985 2097.6104_0Bc
2097.6104_0B 20120723T023928 20120723T033900  3.10 16.24      87      83    3706   -3632    2694     195 2097.6104_0Ac
2098.5583_0A 20120724T012400 20120724T103900 15.03   1.9      24      35     315      12     174       6 2098.5583_0B
2099.0583_0B 20120724T142400 20120724T193900 14.92  1.13      96      36     369      12     265      14 2099.1000_0A
2101.4750_0A 20120726T232400 20120727T033900 13.78  6.26     351      66     579      17     380     -28 2101.4958_0Bc
2101.4958_0B 20120726T235429 20120727T033900 14.39  6.59     348      69     563      10     511       5 2101.4750_0Ac
2103.3917_0A 20120728T213900 20120729T012400 12.66  4.44     144     102     426     -14     174     -68 2103.3917_0Bc
2103.3917_0B 20120728T212430 20120729T005400 15.18  4.86     243      69     619     -24     601     -28 2103.3917_0Ac
2103.5375_0A 20120729T005400 20120729T045400 12.12  3.83     179      70     458      14     248     -16 2103.5583_0B
2105.9958_0B 20120731T115430 20120731T145400 12.87  5.18     312      83     559       0     718     -37 2105.9958_0A
2108.0688_0A 20120802T135400 20120802T182400 13.76   3.1     154      59     445      10     237     -24 2108.0792_0Bc
2108.0792_0B 20120802T142431 20120802T182400 13.63  4.83     120      73     383       0     465      10 2108.0688_0Ac
2110.0792_0B 20120804T145400 20120804T165400 14.41 10.85     258      82     830      67    1181    -124 2110.1104_0Ac
2110.1104_0A 20120804T135432 20120804T175400 15.20  7.04     117     162     641       0     280     -12 2110.0792_0Bc
2113.7042_0A 20120808T045400 20120808T083900 12.95  2.74      88      38     742      47     386      16    NULL
2114.4333_0A 20120808T222400 20120809T015400  8.68  0.97     288      27     125     -66      99       4    NULL
2115.5792_0A 20120810T022400 20120810T142400 15.08  4.51      26      50     185       0      78       1 2115.6417_0B
2115.9958_0B 20120810T122400 20120810T152400  6.16   5.1      94      61     673       0     600     -81 2116.0167_0Ac
2116.0167_0A 20120810T122433 20120810T155400 12.45  4.95     247     100     458     -27     670     -64 2115.9958_0Bc
2119.6417_0A 20120814T032400 20120814T083900  3.99  2.11      95      39     382       0     130      -7 2119.6625_0B
2121.5271_0A 20120816T005400 20120816T032400  0.00   3.1     234      59     879     -49     604      83 2121.5583_0B
2123.4958_0A 20120817T235400 20120818T032400 12.83  3.94      38      60     526      -2     524      32 2123.5167_0B
2124.4958_0A 20120818T235400 20120819T025400 11.97  1.31     358      34     505     -57      88     -40 2124.4958_0B
2125.2771_0A 20120819T183900 20120819T215400  9.60  4.39     270       0     505    9230    1192    -435 2125.2771_0B
2126.1000_0A 20120820T142400 20120820T213900 13.17  7.16     342      65     300       5     124      -7 2126.1208_0B
2126.3917_0A 20120820T235400 20120820T225400 12.24  4.71     279      57     895     -78     860     -25 2126.4021_0B
2127.3500_0A 20120821T202400 20120821T222400  2.63  5.53     270      34    1701    -996     625     -19 2127.3604_0B
2127.9438_0A 20120822T102400 20120822T143900 14.14  3.25      83      44     520       0     350      -4 2128.0167_0B
2129.8708_0B 20120824T092400 20120824T152400 16.59  3.02     307      97     370       7     350      -7 2129.8917_0A
2131.1938_0A 20120825T163900 20120825T192400 12.46  5.88     262      73     625       0     662     -30 2131.2250_0Bc
2131.2250_0B 20120825T172438 20120825T205400 16.41  3.16      97     100     651      34     450     103 2131.1938_0Ac
2131.4854_0A 20120825T235400 20120826T023900  0.00  0.71     270       0     617   -9928     -53     -66 2131.5167_0B
2134.8500_0A 20120829T082400 20120829T155400  9.58  2.46     262      46     390      16     197       5 2134.8708_0B
2136.1417_0A 20120830T153900 20120830T192400 15.08  0.84      29      36     590      -4     225      13 2136.1625_0B
2138.6208_0A 20120902T032400 20120902T072400 13.49  4.35      79      62     506       0     406      -3 2138.6208_0B
2141.0375_0A 20120904T162400 20120904T185400  3.44  3.45       3      57     430       9     337       0 2141.1833_1B
2141.9438_0B 20120905T105400 20120905T135400  6.16  0.42     270       5     125    -144      13      -4    NULL
2143.6000_0B 20120907T022442 20120907T062400 13.91  5.25     104      52     466       8     333     -43 2143.6000_0A
2144.9333_0B 20120908T102443 20120908T123900 15.25   7.9     105      98     857     -21    1137     -57 2144.9333_0A
2146.9438_0A 20120910T115400 20120910T183900  2.55  7.67     153      42     394      16     263      13 2147.0375_0Bc
2147.0375_0B 20120910T132443 20120910T183900 14.35  4.88     206      57     400      16     346       3 2146.9438_0Ac
2151.8500_0A 20120915T083900 20120915T145400 13.57  4.27     232      59     338       0     273       2 2151.9333_0Bc
2151.9333_0B 20120915T102445 20120915T162400 16.43  1.76     190      69     390       7     312       9 2151.8500_0Ac
2152.8917_0A 20120916T093900 20120916T173900 15.17  1.26      65      34     273       1      26      -5    NULL
2153.5792_0A 20120917T022400 20120917T093900 14.99  2.55      57      57     317       2      70     -14 2153.6625_0Bc
2153.6625_0B 20120917T042445 20120917T152400 16.98  0.67     345      43     219       1     125      -2 2153.5792_0Ac
2155.9854_0A 20120919T113900 20120919T133900  3.05  5.06     259      52     -26    -658     406     -28 2155.9854_0Bc
2155.9854_0B 20120919T115446 20120919T135400  0.00  3.47     105      42     601    -160     289    -195 2155.9854_0Ac
2156.0375_0A 20120919T125400 20120919T163900 12.43  7.55     301      81     398     -11     594      27 2156.0583_0Bc
2156.0583_0B 20120919T132446 20120919T163900 13.73  7.11      61      73     553       4     714      59 2156.0375_0Ac
2156.7354_0A 20120920T053900 20120920T072400  0.00  1.38     270      34     951     -81    1321     -98 2156.7458_0B
2156.8604_0A 20120920T085400 20120920T133900 13.83  1.27      31      61     463       6     224      -3 2156.8708_0Bc
2156.8708_0B 20120920T085446 20120920T135400 15.31  1.31      32      65     435       0     328     -28 2156.8604_0Ac
2157.1417_0A 20120920T152400 20120920T155400 14.74  9.64     246     113    2531    -159    2180    -259 2157.1417_0Bc
2157.1417_0B 20120920T152446 20120920T162400 16.28  7.58     123     113    1904     -89    2340    1134 2157.1417_0Ac
2158.6417_0A 20120922T032400 20120922T053900 12.89  3.54     265      36     767     -88     427     -40 2158.6625_0B
2160.1417_0A 20120923T153900 20120923T182400 10.63  6.26     301     124     359    -101     527     -91 2160.1521_0Bc
2160.1521_0B 20120923T162447 20120923T183900 14.64  5.81     320     109     816       0     995      -5 2160.1417_0Ac
2163.9333_0A 20120927T102400 20120927T115400 13.28  7.27     230      78    1238      28     764     -19 2163.9333_0Bc
2163.9333_0B 20120927T102448 20120927T115400 16.35  7.28     109      92    1624       0    1713     -80 2163.9333_0Ac
2164.4958_0A 20120927T235400 20120928T013900 13.82  9.14      82     107    1137     -57    1535    -101 2164.5167_0Bc
2164.5167_0B 20120928T002449 20120928T032400  9.20  8.27     292     115     743    -179    1355    -337 2164.4958_0Ac
2164.9438_0A 20120928T103900 20120928T123900  0.00  2.71     254      83     868     -51     134    -379 2164.9438_0B
2165.5167_0A 20120929T002400 20120929T023900 14.19  2.71     252      56     845     -37     547     -37 2165.5167_0B
2165.8917_0A 20120929T092400 20120929T132400 15.14  5.57      81      61     551      -4     348     -39 2165.9333_0B
2167.2354_0B 20120930T202400 20121001T025400 15.27  2.44     233      50     326       5     330      -5 2167.3500_0Ac
2167.3500_0A 20120930T212449 20121001T035400  0.00  1.61     183      84     271       9     281       4 2167.2354_0Bc
2171.5583_0A 20121005T025400 20121005T065400 13.20   6.8     116      68     642      38     471      18 2171.6625_0Bc
2171.6625_0B 20121005T042451 20121005T075400 14.76  3.34     235      45     537       4     250       2 2171.5583_0Ac
2173.1000_0A 20121006T142400 20121006T192400 13.94  2.96     248      39     412       4     270       0 2173.1938_0Bc
2173.1938_0B 20121006T163951 20121006T223900 12.84  0.59     155      14     255      -1    -125      -5 2173.1000_0Ac
2173.8083_0B 20121007T082400 20121007T123900 15.80  5.61     209      67     685      16     686       6 2173.8188_0Ac
2173.8188_0A 20121007T092451 20121007T113900 14.92  9.82     140      59     734      38     547      -3 2173.8083_0Bc
2174.9542_0B 20121008T112400 20121008T142400 15.84  6.12     249      58     710      29     711      68 2174.9750_0Ac
2174.9750_0A 20121008T112451 20121008T155400 13.57  4.76     238      89     501      17     431      -9 2174.9542_0Bc
2175.4750_0A 20121008T013900 20121009T063900  9.49  0.93      96      46     251       0     212       4 2175.5167_0B
2175.5583_0A 20121009T012400 20121009T045400  8.44  3.02     245      80    -115     -66     253     -49 2175.5271_0B
2178.6000_0A 20121012T023900 20121012T093900  7.07  2.68     342      47     221      -3     170      -5 2178.6104_0B
2180.5375_0A 20121014T005400 20121014T023900 12.26   7.8     282      71     839    -119     522    -334 2180.5583_0Bc
2180.5583_0B 20121014T012453 20121014T033900 13.96  2.46      49      45     828      44    1519     287 2180.5375_0Ac
2182.1000_0A 20121015T155400 20121015T205400 12.16  2.21     317      46     346       8     347      10 2182.1417_0B
2185.4750_0A 20121018T233900 20121019T055400 15.16  3.72     151      58     407       6     418      26 2185.5375_0Bc
2185.5375_0B 20121019T012454 20121019T055400 16.85  2.57     145      72     533     -10     551      10 2185.4750_0Ac
2185.8500_0A 20121019T082400 20121019T105400 15.15  2.57     144      40     718       0     647      17 2185.8604_0B
2188.3917_0A 20121021T212400 20121022T013900 12.72  4.64     253      59     542      17     484       4 2188.4542_0B
2188.6104_0B 20121022T043900 20121022T073900 10.58  2.11      96      46      11     -33       4     -24 2188.6938_0A
2192.9438_0A 20121026T103900 20121026T143900 15.09  3.76     226      73     603      11     565     -13 2192.9750_0B
2194.1000_0A 20121027T142400 20121027T203900 10.79  3.62      81      60     280       1     254       0 2194.1833_0Bc
2194.1833_0B 20121027T162456 20121027T235400 16.00  5.47     287      71     296       0     329      11 2194.1000_0Ac
2194.9125_0A 20121028T095400 20121028T143900  8.58  2.62     130      61      44     -31    -225     -40 2194.9854_0B
2200.4542_0A 20121102T235400 20121103T055400 13.19  3.14      48      60     322       7     183       0 2200.5167_0Bc
2200.5167_0B 20121103T012457 20121103T082400 10.74  2.45      31      58      70     -19     253     -61 2200.4542_0Ac
2200.7250_0A 20121103T055400 20121103T112400 13.01  8.22     214      71     391       0     346       1 2200.7667_0Bc
2200.7667_0B 20121103T062400 20121103T112400 15.48   6.5     126      53     437       7     200     -22 2200.7250_0Ac
2201.6208_0A 20121104T025400 20121104T092400 13.88  2.14      63      49     438      21     455     -21 2201.6938_0B
2204.6000_0B 20121107T045400 20121107T105400  0.00  1.75      66      41     346      10     233      11 2204.7042_0A
2205.6208_0A 20121108T032400 20121108T062400 14.29  3.53     284      61     605     -41     388     -42 2205.6417_0B
2205.9750_0B 20121108T112458 20121108T123900 15.25 11.14     100      78    1386       0    1786     -23 2205.9750_0A
2206.5583_0A 20121109T012400 20121109T035400 14.11  5.77     223      60     756     -15     640     -47 2206.5688_0Bc
2206.5688_0B 20121109T032400 20121109T045400 15.07  2.51     177      50     640       0     435     -31 2206.5583_0Ac
2207.1208_0A 20121109T145400 20121109T185400 13.02  5.91     113      71     482       0     470     -40 2207.1417_0Bc
2207.1417_0B 20121109T152458 20121109T185400 15.84  3.39     243      46     624      -5     439     -67 2207.1208_0Ac
2207.7250_0A 20121110T052400 20121110T072400  3.45  2.32     123      55    -418    -645     242    -205 2207.7354_0B
2208.1417_0B 20121110T155400 20121110T202400 15.18  4.43     101      57     445       8     394       7 2208.1625_0A
2208.5583_0A 20121111T013900 20121111T052400 13.60  3.75     127      55     716      43     547      32 2208.6417_0B
2211.2667_0A 20121113T182400 20121113T205400 13.22  0.28     160      11     676       0     114       7 2211.2667_0B
2213.5792_0A 20121116T015400 20121116T032400 12.34   2.8     239      56     712       0     565       0 2213.5792_0B
2216.3917_0A 20121118T212400 20121119T013900 13.23  3.84     234      67     509       6     370      -5 2216.4333_0B
2221.4854_0A 20121123T233900 20121124T005400 13.23   2.5     321      71    1350       0    1053    -130 2221.4854_0B
2224.7250_0A 20121127T062400 20121127T132400 15.12  3.66      86      57     364      13     346      15 2224.8500_0B
2225.4542_0A 20121127T232400 20121128T045400 15.08  0.95      20      54     399       4     558      57 2225.4542_0B
2227.2875_0A 20121129T195400 20121129T222400 10.11  0.31     195      10     442       0       0     -15 2227.3188_0B
2229.9333_0B 20121202T105400 20121202T153900 13.83   1.3      67      37     374      -8     174     -37 2229.9542_0A
2241.5792_0A 20121214T022400 20121214T045400 13.32  9.93     101      59     776      33     618      36 2241.6521_0B
2241.7354_0A 20121214T062400 20121214T122400 14.32  3.18     168      53     389      18     311      16 2241.8083_0B
2259.5583_0A 20130101T015400 20130101T075400 11.68  1.49     298      30       4     -24     132      13 2259.6208_0B
2260.8806_0A 20130102T082400 20130102T135400 15.00  4.09      44      93     443       0     707     -21 2260.8500_0B
2262.0167_0B 20130103T130900 20130103T222400 14.27  4.43      36      38     221       7     161      -6 2261.9750_0A
2262.8917_0A 20130104T095400 20130104T153900 10.55   2.6      97      37     164     -13      15       0    NULL
2263.0688_0A 20130104T142400 20130104T183900 10.90  3.52      96      56     398      12      10     -42    NULL
2263.7042_0A 20130105T052400 20130105T162400 10.01  0.02      62      10     214       8     106       3    NULL
2263.8292_0B 20130105T082400 20130105T122400  5.09   1.4     101      17     641    -181     188      25 2263.8500_0A
2264.4125_0B 20130105T222459 20130106T002400  7.43  0.14      70       8     138       0    -130     -12    NULL
2264.4542_0A 20130105T225400 20130106T005400  8.98  0.33     156      34     248    -129    2945     963 2264.4542_0B
2264.7667_0A 20130106T065400 20130106T123900 14.74  0.87     124      58     371       0     254       8 2264.7667_0B
2265.4750_0A 20130106T232400 20130107T025400 14.92  4.61     295      67     615      -9    -233     191    NULL
2265.6625_0A 20130107T035400 20130107T063900 14.93  2.44     286      43     617       0     635      70 2265.6625_0B
2265.9750_0A 20130107T112400 20130107T192400 15.05  1.86     132      52     310       7     144      -5 2266.0167_0Bc
2266.0167_0B 20130107T135459 20130107T192400 11.85  1.45     138      41     234       0     119     -10 2265.9750_0Ac
2266.2875_0A 20130107T192400 20130108T022400  3.97  0.26      91      30       2     -13       1       0    NULL
2267.1833_0A 20130108T165400 20130108T202400 14.93  1.11     284      21     681      25    -146    -109    NULL
2267.8083_0A 20130109T085400 20130109T145400 11.23  0.31     116      14     256       2       9       1    NULL
2268.2458_0B 20130109T192400 20130110T092400 16.83  4.66     270      21     204      12     286      26 2268.3083_0A
2268.8500_0A 20130110T082400 20130110T112400  5.38  0.06     287      19     -54    -107     400     620    NULL
2269.9958_0B 20130111T202458 20130112T032400 10.36  0.23     144      15     114       3     -48      11 2269.9542_0A
2270.3500_0A 20130111T223900 20130112T113900  0.00  0.25      91      37     168       2     112       2 2270.3604_0B
2270.6417_0A 20130112T032400 20130112T052400  8.91  0.04     129       5      26    -248     182     -67    NULL
2271.8083_0A 20130113T072400 20130113T165400 14.50  3.03      80      61     312      14     261       7 2271.9333_0B
2272.9021_0A 20130114T102400 20130114T163900  6.16  0.36     264      26     199     -49      21      -6    NULL
2274.3500_0A 20130115T202400 20130115T215400 14.94  1.52     307      38    1496     279    4770    -270 2274.3500_0B
2274.4333_0A 20130115T225400 20130116T012400  8.68  0.62     237      23      51     -94      36     -38 2274.4958_0Bc
2274.4958_0B 20130115T002458 20130116T022400  7.90  0.04     159       6      88     -78      22       0 2274.4333_0Ac
2274.8292_0A 20130116T082400 20130116T095400 11.66  0.55     178      36     757     -87     214     148 2274.8500_0B
2275.2875_0A 20130116T190800 20130116T205400 13.24   4.7     107      60     949     -21     801       6 2275.3292_0B
2276.8917_0A 20130118T105400 20130119T022400  7.13  0.56      51      30      21      -6     -21      -4 2277.3083_0Bc
2277.3083_0B 20130118T182457 20130119T002400 13.62   2.1     290      27     326     -21      71       8 2276.8917_0Ac
2277.6208_0A 20130119T042400 20130119T172400 14.93  1.91     347      30     175       2      83       3 2277.6833_0Bc
2277.6833_0B 20130119T072457 20130119T172400 17.13   0.7     341      23     191       0      12       3 2277.6208_0Ac
2278.7875_0B 20130120T082457 20130120T205400 12.05  0.42     287       8     145       4       5       0    NULL
2278.8083_0A 20130120T075400 20130120T115400  6.77  0.29     242      17      44     -41      41       2    NULL
2279.8500_0A 20130121T092400 20130121T152400 13.10  7.31     101      57     386      14     361      19 2279.9854_0B
2280.7250_0B 20130122T053900 20130122T093900 14.40  2.35     236      59     497       0     459     -30 2280.7354_0Ac
2280.7354_0A 20130122T053957 20130122T110800 13.74  1.78     198      83     362       0     161     -20 2280.7250_0Bc
2281.6417_0A 20130123T032400 20130123T065400  7.26  4.21     218     109     521      23     987     -27    NULL
2281.6833_0A 20130123T043900 20130123T102400  8.02  5.29     270      15      89       0    -921      36 2281.6938_0Bc
2281.6938_0B 20130123T045456 20130123T083900 14.75  2.82     236      42     525       0     316      -3 2281.6833_0Ac
2281.7042_0A 20130123T055400 20130123T085400  9.53  0.61      71      15     217     -19      32       4    NULL
2282.1000_0A 20130123T143900 20130123T175400  0.00  2.55      30      89     454     -15    -205    -146 2282.1000_0Bc
2282.1000_0B 20130123T143956 20130123T185400 17.09  6.41     319      65     584      27    1179     128 2282.1000_0Ac
2282.4958_0A 20130123T235400 20130124T005400  9.03  0.32     305      21     503    -286    -267    -274    NULL
2282.8708_0A 20130124T085400 20130124T115400  9.46  0.29     266      17      16     -59     -53      -5    NULL
2287.4438_0B 20130128T232400 20130129T105400 14.60  3.13     129      39     227      -5      52      -2 2287.4750_0A
2288.2250_0A 20130129T173900 20130130T003900 11.00  3.28     263      41     331       0     336     -78    NULL
2289.8083_0A 20130131T072400 20130131T095400 15.02  1.33     147      49     814      25     607      17 2289.8083_0B
2289.9750_0B 20130131T112455 20130131T125400 13.91  1.03     246      20    1027     -67     314      57 2289.9750_0A
2290.2250_0B 20130131T175400 20130131T205400 14.83  4.14     299      63     579      36     700       7 2290.2458_0Ac
2290.2458_0A 20130131T173954 20130131T212400 14.88  2.09     308      44     600      23     472      59 2290.2250_0Bc
2291.4333_0A 20130201T222400 20130202T023900 14.28  0.68     123      44     484      10      46     -37 2291.4333_0B
2292.8604_0B 20130203T142400 20130203T103900 15.16  1.65     302      27     973     -26     341     -33 2293.1000_0A
2293.2667_0A 20130203T192400 20130204T045400  7.79  0.39      52      27      -4      -8     -25      -4    NULL
2294.3292_0A 20130204T195400 20130204T225400  8.55  0.12     171      14      57     -20     -14       1 2294.3500_0B
2297.2875_0A 20130207T205400 20130208T125400  8.68  0.18      95      14      24       0     -96       0    NULL
2298.7771_0A 20130209T063900 20130209T095400 13.35   3.1      48      58     630     -38     412     -59 2298.7875_0B
2299.8083_0A 20130210T012400 20130210T112400  7.34  0.61     256      24     153       0     -44      -2 2299.5583_1B
2300.6938_0A 20130211T045400 20130211T092400 15.01  1.86     138      27     597     -38     254      51 2300.7250_0Bc
2300.7250_0B 20130211T052452 20130211T083900  9.75  0.95     138      40     672       0     652    -126 2300.6938_0Ac
2301.9542_0B 20130212T122451 20130212T222400 12.03  0.77     289      17     139      -6      77       7    NULL
2302.7667_0A 20130213T062400 20130213T093900 13.84  1.25     115      23     594       5     208     -23    NULL
2303.7042_0A 20130214T045400 20130214T073900 13.53  0.94      31      27     738     -26     119     -75 2303.7250_0B
2306.0583_0A 20130216T132400 20130217T023900  8.53   0.4     247      26      60      -3      48      -8 2306.0792_0Bc
2306.0792_0B 20130216T142450 20130216T225400 13.50  2.98     100      27     193      -3      92       3 2306.0583_0Ac
2308.1833_0A 20130218T162400 20130218T222400  5.64  0.11     238      14     228     -30      34      -6 2308.2250_0B
2309.3500_0B 20130219T205449 20130220T012400  3.39  0.99     103      17     279       0     117       5    NULL
2311.4333_0A 20130221T223900 20130222T012400  9.81  0.45     221      23      84    -128     179     -47 2311.4750_0B
2312.7250_0B 20130223T053900 20130223T135400 16.42  2.44     242      24     329      12     200       8 2312.7354_0A
2313.0375_0A 20130223T132400 20130223T172400 14.45  1.52     127      36     621      46    -250     352 2313.1000_0B
2313.3500_0A 20130223T202400 20130224T022400  4.16  5.19     102      66     378      18     391     -35 2313.3500_0B
2313.5792_0A 20130224T022400 20130224T045400 13.49  1.91     239      29     675     -34     450       0 2313.6104_0Bc
2313.6104_0B 20130224T023948 20130224T055400  9.85  0.51     130      13      84     -67      38       7 2313.5792_0Ac
2313.8917_0A 20130224T092400 20130224T113900 11.27  0.41     224      17     537     -40      69     -73 2313.9021_0Bc
2313.9021_0B 20130224T095448 20130224T125400  0.00  0.46     152      17     704       0     365      71 2313.8917_0Ac
2314.2250_0A 20130224T203900 20130225T102400 12.81   1.6     147      19     109       0      50       2 2314.2875_0B
2314.6417_0A 20130225T032400 20130225T095400  5.98  0.68     275      31      68     -17      78     -15 2314.6417_0B
2314.8604_0A 20130225T083900 20130225T115400 10.92  0.42     185      22     511      10     -11      -2 2314.8604_0Bc
2314.8604_0B 20130225T085448 20130225T115400  5.87  0.22     144       5     -75    -177      75       3 2314.8604_0Ac
2315.3083_0B 20130225T193947 20130225T213900 14.58  0.76     223      15     816      71     160      66 2315.3083_0A
2315.6521_0A 20130226T033900 20130226T062400 11.29  0.09     231      12     477     -21      18     -20    NULL
2316.5583_0B 20130227T012447 20130227T033900 12.53  0.13     304       8     620     -43     103       2    NULL
2316.7458_0B 20130227T062447 20130227T103900  5.98  1.95     102      68     477     -29     363      45 2316.7250_0A
2317.0583_0A 20130227T132400 20130227T232400 12.31  0.84      10      25     204       3     319     -11 2317.1000_0B
2319.3292_0A 20130301T202400 20130302T015400  9.83  1.21     107      31     138     -36       7      -6 2319.4021_0B
2319.6833_0A 20130302T045400 20130302T165400 14.87  2.82     328      53     218       5     147       4 2319.7250_0B
2320.0167_0A 20130302T123900 20130302T143900  7.07  0.45      44      12     247    -164      89     -12 2320.0375_0B
2322.5375_0B 20130305T005445 20130305T025400 13.79  1.17     255      20     789     -29     752     398    NULL
2322.6521_0A 20130305T033900 20130305T045400 13.54 23.19     262     117    1642     250    2552     -70 2322.6833_0B
2323.3083_0A 20130305T195400 20130305T215400 11.85  0.13     145       8     680       0     400     431 2323.3500_0B
2323.8188_0A 20130306T082400 20130306T135400  0.00  1.73     270      32     355       0      74      -6    NULL
2323.8292_0A 20130306T082400 20130306T122400 14.87   5.8     279      67     551      13      -3      84 2323.8500_0B
2324.1208_0A 20130306T165400 20130307T055400 14.92  2.54     118      29     192       3      43       5 2324.3292_0B
2324.6417_0A 20130307T035400 20130307T055400  8.55  0.89      82      15     136    -114     166      11    NULL
2324.6833_0A 20130307T042400 20130307T135400 14.88   3.0     284      40     230      -5     382      -8    NULL
2325.9750_0A 20130308T112400 20130308T142400  7.02  0.08     118      16      60     -26      34       0 2325.9750_0B
2327.1417_0A 20130309T145400 20130309T192400  8.31  0.13     346       7     107     -77     -77     -13 2327.1208_0B
2329.9542_0A 20130312T122400 20130312T125400 14.92  3.63      25      69     929       0    3506     -76 2330.0167_1B
2330.5271_0B 20130313T003942 20130313T033900 11.50  3.47     280      92     457       0     561     -22 2330.5167_0A
2331.0271_0A 20130313T133900 20130314T032400 14.98  0.82     133      38       4      -3       4       1 2331.1417_0Bc
2331.1417_0B 20130313T162442 20130314T033900 16.23  3.23     239      38     310     -10     119       4 2331.0271_0Ac
2332.3500_0A 20130314T205400 20130315T013900  7.03   0.0      71      14      65     -56    -176     -37 2332.3917_0B
2332.7875_0A 20130315T065400 20130315T085400 14.15 10.58      86     132    1001     -10    1743     -72 2332.7875_0Bc
