846.6715_0A 20090218/20090218_115230_d4c2A.fts    10245
846.6715_0A 20090218/20090218_120730_d4c2A.fts    10759
846.6715_0A 20090218/20090218_123730_d4c2A.fts    12587
846.6715_0A 20090218/20090218_125230_d4c2A.fts    13744
846.6715_0A 20090218/20090218_130730_d4c2A.fts    14863
846.6715_0A 20090218/20090218_133730_d4c2A.fts    16666
846.6715_0A 20090218/20090218_135230_d4c2A.fts    18013
846.6715_0A 20090218/20090218_140730_d4c2A.fts    18614
846.6715_0A 20090218/20090218_143730_d4c2A.fts    22635
846.6715_0A 20090218/20090218_145230_d4c2A.fts    24459
846.6715_0A 20090218/20090218_150730_d4c2A.fts    26202
846.6715_0A 20090218/20090218_153730_d4c2A.fts    28122
846.6715_0A 20090218/20090218_155230_d4c2A.fts    28199
846.6715_0A 20090218/20090218_160730_d4c2A.fts    29111
846.6715_0A 20090218/20090218_163730_d4c2A.fts    31065
888.0049_0A 20090331/20090331_143730_d4c2A.fts     4044
888.0049_0A 20090331/20090331_150730_d4c2A.fts     4367
888.0049_0A 20090331/20090331_153730_d4c2A.fts     5479
888.0049_0A 20090331/20090331_160730_d4c2A.fts     6450
888.0049_0A 20090331/20090331_163730_d4c2A.fts     7947
888.0049_0A 20090331/20090331_170730_d4c2A.fts     8615
888.0049_0A 20090331/20090331_173730_d4c2A.fts     9990
888.0049_0A 20090331/20090331_180730_d4c2A.fts    10576
888.0049_0A 20090331/20090331_183730_d4c2A.fts    10604
888.0049_0A 20090331/20090331_190730_d4c2A.fts    11109
888.0049_0A 20090331/20090331_193730_d4c2A.fts    11899
888.0049_0A 20090331/20090331_200730_d4c2A.fts    11370
888.0049_0A 20090331/20090331_203730_d4c2A.fts    11505
888.0049_0A 20090331/20090331_210730_d4c2A.fts    10502
888.0049_0A 20090331/20090331_213730_d4c2A.fts    11324
910.8382_0A 20090423/20090423_083730_d4c2A.fts     3629
910.8382_0A 20090423/20090423_085230_d4c2A.fts     3678
910.8382_0A 20090423/20090423_090730_d4c2A.fts     4222
910.8382_0A 20090423/20090423_093730_d4c2A.fts     6894
910.8382_0A 20090423/20090423_095230_d4c2A.fts     8210
910.8382_0A 20090423/20090423_100730_d4c2A.fts     9141
910.8382_0A 20090423/20090423_103730_d4c2A.fts    11418
910.8382_0A 20090423/20090423_105230_d4c2A.fts    13699
910.8382_0A 20090423/20090423_110730_d4c2A.fts    14038
910.8382_0A 20090423/20090423_113730_d4c2A.fts    16405
910.8382_0A 20090423/20090423_115230_d4c2A.fts    17530
910.8382_0A 20090423/20090423_120730_d4c2A.fts    18171
910.8382_0A 20090423/20090423_123730_d4c2A.fts    22892
910.8382_0A 20090423/20090423_125230_d4c2A.fts    23652
910.8382_0A 20090423/20090423_130730_d4c2A.fts    23512
910.8382_0A 20090423/20090423_133730_d4c2A.fts    24705
910.8382_0A 20090423/20090423_135230_d4c2A.fts    24583
910.8382_0A 20090423/20090423_140730_d4c2A.fts    24879
910.8382_0A 20090423/20090423_143730_d4c2A.fts    25558
910.8382_0A 20090423/20090423_145230_d4c2A.fts    24891
910.8382_0A 20090423/20090423_150730_d4c2A.fts    25399
910.8382_0A 20090423/20090423_153730_d4c2A.fts    26095
910.8382_0A 20090423/20090423_155230_d4c2A.fts    27054
910.8382_0A 20090423/20090423_160730_d4c2A.fts    27826
948.3694_0A 20090531/20090531_000730_d4c2A.fts     2950
948.3694_0A 20090531/20090531_003730_d4c2A.fts     2981
948.3694_0A 20090531/20090531_010730_d4c2A.fts     3013
948.3694_0A 20090531/20090531_013730_d4c2A.fts     3010
948.3694_0A 20090531/20090531_020730_d4c2A.fts     3092
948.3694_0A 20090531/20090531_023730_d4c2A.fts     2977
948.3694_0A 20090531/20090531_030730_d4c2A.fts     2789
948.3694_0A 20090531/20090531_033730_d4c2A.fts     2951
948.3694_0A 20090531/20090531_040730_d4c2A.fts     3082
948.3694_0A 20090531/20090531_043730_d4c2A.fts     3198
948.3694_0A 20090531/20090531_050730_d4c2A.fts     2911
948.3694_0A 20090531/20090531_053730_d4c2A.fts     2780
948.3694_0A 20090531/20090531_060730_d4c2A.fts     2691
948.3694_0A 20090531/20090531_063730_d4c2A.fts     2164
948.3694_0A 20090531/20090531_070730_d4c2A.fts     1999
948.3694_0A 20090531/20090531_073730_d4c2A.fts     2081
948.3694_0A 20090531/20090531_080730_d4c2A.fts     2069
948.3694_0A 20090531/20090531_083730_d4c2A.fts     1991
948.3694_0A 20090531/20090531_090730_d4c2A.fts     1811
948.3694_0A 20090531/20090531_093730_d4c2A.fts     2178
948.3694_0A 20090531/20090531_100730_d4c2A.fts     2666
948.3694_0A 20090531/20090531_103730_d4c2A.fts     2747
948.3694_0A 20090531/20090531_110730_d4c2A.fts     3945
948.3694_0A 20090531/20090531_113730_d4c2A.fts     4578
948.3694_0A 20090531/20090531_120730_d4c2A.fts     5592
948.3694_0A 20090531/20090531_123730_d4c2A.fts     5708
948.3694_0A 20090531/20090531_130730_d4c2A.fts     7064
948.3694_0A 20090531/20090531_133730_d4c2A.fts     7792
961.7757_0A 20090613/20090613_080730_d4c2A.fts     4160
961.7757_0A 20090613/20090613_083730_d4c2A.fts     4521
961.7757_0A 20090613/20090613_090730_d4c2A.fts     5143
961.7757_0A 20090613/20090613_093730_d4c2A.fts     5487
961.7757_0A 20090613/20090613_100730_d4c2A.fts     5630
961.7757_0A 20090613/20090613_103730_d4c2A.fts     6148
961.7757_0A 20090613/20090613_110730_d4c2A.fts     6873
961.7757_0A 20090613/20090613_113730_d4c2A.fts     6969
961.7757_0A 20090613/20090613_120730_d4c2A.fts     7568
961.7757_0A 20090613/20090613_123730_d4c2A.fts     8167
961.7757_0A 20090613/20090613_130730_d4c2A.fts     8302
961.7757_0A 20090613/20090613_133730_d4c2A.fts     8751
961.7757_0A 20090613/20090613_140730_d4c2A.fts     9402
961.7757_0A 20090613/20090613_143730_d4c2A.fts    10048
961.7757_0A 20090613/20090613_150730_d4c2A.fts    10245
961.7757_0A 20090613/20090613_153730_d4c2A.fts    11223
961.7757_0A 20090613/20090613_160730_d4c2A.fts    12003
961.7757_0A 20090613/20090613_163730_d4c2A.fts    12649
961.7757_0A 20090613/20090613_170730_d4c2A.fts    14168
961.7757_0A 20090613/20090613_173730_d4c2A.fts    15087
961.7757_0A 20090613/20090613_180730_d4c2A.fts    16838
961.7757_0A 20090613/20090613_183730_d4c2A.fts    17519
961.7757_0A 20090613/20090613_190730_d4c2A.fts    19094
961.7757_0A 20090613/20090613_193730_d4c2A.fts    20656
961.7757_0A 20090613/20090613_200730_d4c2A.fts    21267
961.7757_0A 20090613/20090613_203730_d4c2A.fts    22126
961.7757_0A 20090613/20090613_210730_d4c2A.fts    23020
961.7757_0A 20090613/20090613_213730_d4c2A.fts    24168
961.7757_0A 20090613/20090613_220730_d4c2A.fts    24554
961.7757_0A 20090613/20090613_223730_d4c2A.fts    25843
961.7757_0A 20090613/20090613_230730_d4c2A.fts    26978
961.7757_0A 20090613/20090613_233730_d4c2A.fts    26743
961.7757_0A 20090614/20090614_000730_d4c2A.fts    26461
961.7757_0A 20090614/20090614_003730_d4c2A.fts    27116
961.7757_0A 20090614/20090614_010730_d4c2A.fts    27714
964.6299_0A 20090616/20090616_040730_d4c2A.fts     3891
964.6299_0A 20090616/20090616_043730_d4c2A.fts     4302
964.6299_0A 20090616/20090616_050730_d4c2A.fts     5016
964.6299_0A 20090616/20090616_053730_d4c2A.fts     5884
964.6299_0A 20090616/20090616_060730_d4c2A.fts     7087
964.6299_0A 20090616/20090616_063730_d4c2A.fts     7871
964.6299_0A 20090616/20090616_070730_d4c2A.fts     8159
964.6299_0A 20090616/20090616_073730_d4c2A.fts     8160
964.6299_0A 20090616/20090616_080730_d4c2A.fts     6565
964.6299_0A 20090616/20090616_083730_d4c2A.fts     5950
964.6299_0A 20090616/20090616_090730_d4c2A.fts     5389
964.6299_0A 20090616/20090616_093730_d4c2A.fts     4674
964.6299_0A 20090616/20090616_100730_d4c2A.fts     4481
964.6299_0A 20090616/20090616_103730_d4c2A.fts     4225
964.6299_0A 20090616/20090616_110730_d4c2A.fts     3942
964.6299_0A 20090616/20090616_113730_d4c2A.fts     3821
964.6299_0A 20090616/20090616_120730_d4c2A.fts     3688
964.6299_0A 20090616/20090616_123730_d4c2A.fts     3541
964.6299_0A 20090616/20090616_130730_d4c2A.fts     3245
964.6299_0A 20090616/20090616_133730_d4c2A.fts     2471
965.0674_0A 20090616/20090616_140730_d4c2A.fts     1973
965.0674_0A 20090616/20090616_143730_d4c2A.fts     2673
965.0674_0A 20090616/20090616_150730_d4c2A.fts     3188
965.0674_0A 20090616/20090616_153730_d4c2A.fts     4680
965.0674_0A 20090616/20090616_160730_d4c2A.fts     6567
965.0674_0A 20090616/20090616_163730_d4c2A.fts     6993
965.0674_0A 20090616/20090616_170730_d4c2A.fts     7591
965.0674_0A 20090616/20090616_173730_d4c2A.fts     9165
965.0674_0A 20090616/20090616_180730_d4c2A.fts    10962
965.0674_0A 20090616/20090616_183730_d4c2A.fts    14735
965.0674_0A 20090616/20090616_190730_d4c2A.fts    17119
965.0674_0A 20090616/20090616_193730_d4c2A.fts    21850
965.0674_0A 20090616/20090616_200730_d4c2A.fts    24282
965.0674_0A 20090616/20090616_203730_d4c2A.fts    29290
965.0674_0A 20090616/20090616_210730_d4c2A.fts    34332
965.0674_0A 20090616/20090616_213730_d4c2A.fts    37452
965.0674_0A 20090616/20090616_220730_d4c2A.fts    43437
965.0674_0A 20090616/20090616_223730_d4c2A.fts    48757
965.0674_0A 20090616/20090616_230730_d4c2A.fts    51505
965.0674_0A 20090616/20090616_233730_d4c2A.fts    52876
965.0674_0A 20090617/20090617_000730_d4c2A.fts    65297
968.7340_0A 20090620/20090620_053730_d4c2A.fts     1875
968.7340_0A 20090620/20090620_055230_d4c2A.fts     1935
968.7340_0A 20090620/20090620_060730_d4c2A.fts     2078
968.7340_0A 20090620/20090620_063730_d4c2A.fts     2560
968.7340_0A 20090620/20090620_065230_d4c2A.fts     2854
968.7340_0A 20090620/20090620_070730_d4c2A.fts     3221
968.7340_0A 20090620/20090620_073730_d4c2A.fts     4327
968.7340_0A 20090620/20090620_075230_d4c2A.fts     4774
968.7340_0A 20090620/20090620_080730_d4c2A.fts     4916
968.7340_0A 20090620/20090620_083730_d4c2A.fts     5611
968.7340_0A 20090620/20090620_085230_d4c2A.fts     6090
968.7340_0A 20090620/20090620_090730_d4c2A.fts     6100
968.7340_0A 20090620/20090620_093730_d4c2A.fts     6153
968.7340_0A 20090620/20090620_095230_d4c2A.fts     6324
968.7340_0A 20090620/20090620_100730_d4c2A.fts     6093
968.7340_0A 20090620/20090620_103730_d4c2A.fts     6374
968.7340_0A 20090620/20090620_105230_d4c2A.fts     6577
968.7340_0A 20090620/20090620_110730_d4c2A.fts     6689
968.7340_0A 20090620/20090620_113730_d4c2A.fts     6971
968.7340_0A 20090620/20090620_115230_d4c2A.fts     7071
968.7340_0A 20090620/20090620_120730_d4c2A.fts     7364
968.7340_0A 20090620/20090620_123730_d4c2A.fts     7800
968.7340_0A 20090620/20090620_125230_d4c2A.fts     7761
968.7340_0A 20090620/20090620_130730_d4c2A.fts     7711
974.9215_0A 20090626/20090626_113730_d4c2A.fts     3642
974.9215_0A 20090626/20090626_120730_d4c2A.fts     4237
974.9215_0A 20090626/20090626_123730_d4c2A.fts     4754
974.9215_0A 20090626/20090626_130730_d4c2A.fts     5615
974.9215_0A 20090626/20090626_133730_d4c2A.fts     5838
974.9215_0A 20090626/20090626_140730_d4c2A.fts     6003
974.9215_0A 20090626/20090626_143730_d4c2A.fts     6367
974.9215_0A 20090626/20090626_150730_d4c2A.fts     6749
974.9215_0A 20090626/20090626_153730_d4c2A.fts     7279
974.9215_0A 20090626/20090626_160730_d4c2A.fts     7991
974.9215_0A 20090626/20090626_163730_d4c2A.fts     8273
974.9215_0A 20090626/20090626_170730_d4c2A.fts     8465
974.9215_0A 20090626/20090626_173730_d4c2A.fts     8484
974.9215_0A 20090626/20090626_180730_d4c2A.fts     8856
974.9215_0A 20090626/20090626_183730_d4c2A.fts     9184
974.9215_0A 20090626/20090626_190730_d4c2A.fts     9647
974.9215_0A 20090626/20090626_193730_d4c2A.fts    10098
974.9215_0A 20090626/20090626_200730_d4c2A.fts    10317
974.9215_0A 20090626/20090626_203730_d4c2A.fts    11318
974.9215_0A 20090626/20090626_210730_d4c2A.fts    11926
974.9215_0A 20090626/20090626_213730_d4c2A.fts    13243
974.9215_0A 20090626/20090626_220730_d4c2A.fts    14502
974.9215_0A 20090626/20090626_223730_d4c2A.fts    12394
974.9215_0A 20090626/20090626_230730_d4c2A.fts    13897
1000.6507_0A 20090722/20090722_033730_d4c2A.fts      872
1000.6507_0A 20090722/20090722_040730_d4c2A.fts     4311
1000.6507_0A 20090722/20090722_043730_d4c2A.fts     7002
1000.6507_0A 20090722/20090722_050730_d4c2A.fts     7709
1000.6507_0A 20090722/20090722_053730_d4c2A.fts     7809
1000.6507_0A 20090722/20090722_060730_d4c2A.fts     7325
1000.6507_0A 20090722/20090722_063730_d4c2A.fts     5327
1000.6507_0A 20090722/20090722_070730_d4c2A.fts     3932
1000.6507_0A 20090722/20090722_073730_d4c2A.fts     4480
1014.2757_0A 20090804/20090804_180730_d4c2A.fts    43305
1014.2757_0A 20090804/20090804_183730_d4c2A.fts    54223
1014.2757_0A 20090804/20090804_190730_d4c2A.fts    58283
1014.2757_0A 20090804/20090804_193730_d4c2A.fts    58829
1014.2757_0A 20090804/20090804_200730_d4c2A.fts    66632
1014.2757_0A 20090804/20090804_203730_d4c2A.fts    68734
1014.2757_0A 20090804/20090804_210730_d4c2A.fts    73889
1014.2757_0A 20090804/20090804_213730_d4c2A.fts    74915
1014.2757_0A 20090804/20090804_220730_d4c2A.fts    81670
1014.2757_0A 20090804/20090804_223730_d4c2A.fts    82977
1014.2757_0A 20090804/20090804_230730_d4c2A.fts    93409
1014.2757_0A 20090804/20090804_233730_d4c2A.fts    95424
1014.2757_0A 20090805/20090805_000730_d4c2A.fts   109103
1014.2757_0A 20090805/20090805_003730_d4c2A.fts   112265
1014.2757_0A 20090805/20090805_010730_d4c2A.fts   129752
1014.2757_0A 20090805/20090805_013730_d4c2A.fts   131723
1018.0674_0A 20090808/20090808_150730_d4c2A.fts     2023
1018.0674_0A 20090808/20090808_153730_d4c2A.fts     2398
1018.0674_0A 20090808/20090808_160730_d4c2A.fts     2791
1018.0674_0A 20090808/20090808_163730_d4c2A.fts     3006
1018.0674_0A 20090808/20090808_170730_d4c2A.fts     3605
1018.0674_0A 20090808/20090808_173730_d4c2A.fts     3897
1018.0674_0A 20090808/20090808_180730_d4c2A.fts     4485
1018.0674_0A 20090808/20090808_183730_d4c2A.fts     5112
1018.0674_0A 20090808/20090808_190730_d4c2A.fts     5729
1018.0674_0A 20090808/20090808_193730_d4c2A.fts     6003
1018.0674_0A 20090808/20090808_200730_d4c2A.fts     6333
1018.0674_0A 20090808/20090808_203730_d4c2A.fts     6826
1018.0674_0A 20090808/20090808_210730_d4c2A.fts     7380
1018.0674_0A 20090808/20090808_213730_d4c2A.fts     8307
1018.0674_0A 20090808/20090808_220730_d4c2A.fts     9446
1018.0674_0A 20090808/20090808_223730_d4c2A.fts     9753
1018.0674_0A 20090808/20090808_230730_d4c2A.fts    11097
1018.0674_0A 20090808/20090808_233730_d4c2A.fts    11276
1018.0674_0A 20090809/20090809_000730_d4c2A.fts    13799
1018.0674_0A 20090809/20090809_003730_d4c2A.fts    16254
1018.0674_0A 20090809/20090809_010730_d4c2A.fts    16498
1018.0674_0A 20090809/20090809_013730_d4c2A.fts    16899
1018.0674_0A 20090809/20090809_020730_d4c2A.fts    19945
1018.0674_0A 20090809/20090809_023730_d4c2A.fts    20916
1018.0674_0A 20090809/20090809_030730_d4c2A.fts    21145
1022.6090_0A 20090813/20090813_030730_d4c2A.fts     3271
1022.6090_0A 20090813/20090813_033730_d4c2A.fts     3287
1022.6090_0A 20090813/20090813_040730_d4c2A.fts     3642
1022.6090_0A 20090813/20090813_043730_d4c2A.fts     4227
1022.6090_0A 20090813/20090813_050730_d4c2A.fts     4866
1022.6090_0A 20090813/20090813_053730_d4c2A.fts     6102
1022.6090_0A 20090813/20090813_060730_d4c2A.fts     6549
1022.6090_0A 20090813/20090813_063730_d4c2A.fts     7905
1022.6090_0A 20090813/20090813_070730_d4c2A.fts     8210
1022.8590_0A 20090813/20090813_083730_d4c2A.fts    48481
1022.8590_0A 20090813/20090813_090730_d4c2A.fts    33422
1022.8590_0A 20090813/20090813_093730_d4c2A.fts    34505
1022.8590_0A 20090813/20090813_100730_d4c2A.fts    36475
1022.8590_0A 20090813/20090813_103730_d4c2A.fts    41501
1022.8590_0A 20090813/20090813_110730_d4c2A.fts    46637
1022.8590_0A 20090813/20090813_113730_d4c2A.fts    49093
1022.8590_0A 20090813/20090813_120730_d4c2A.fts    55394
1022.8590_0A 20090813/20090813_123730_d4c2A.fts    54348
1022.8590_0A 20090813/20090813_130730_d4c2A.fts    56166
1022.8590_0A 20090813/20090813_133730_d4c2A.fts    45186
1043.8292_0A 20090903/20090903_093900_d4c2A.fts     2560
1043.8292_0A 20090903/20090903_095400_d4c2A.fts     2944
1043.8292_0A 20090903/20090903_102400_d4c2A.fts     3195
1043.8292_0A 20090903/20090903_103900_d4c2A.fts     3536
1043.8292_0A 20090903/20090903_105400_d4c2A.fts     3704
1043.8292_0A 20090903/20090903_112400_d4c2A.fts     4079
1043.8292_0A 20090903/20090903_113900_d4c2A.fts     4098
1043.8292_0A 20090903/20090903_115400_d4c2A.fts     4558
1043.8292_0A 20090903/20090903_122400_d4c2A.fts     4745
1043.8292_0A 20090903/20090903_123900_d4c2A.fts     5109
1043.8292_0A 20090903/20090903_125400_d4c2A.fts     5314
1043.8292_0A 20090903/20090903_132400_d4c2A.fts     5877
1043.8292_0A 20090903/20090903_133900_d4c2A.fts     6315
1043.8292_0A 20090903/20090903_135400_d4c2A.fts     6804
1043.8292_0A 20090903/20090903_142400_d4c2A.fts     7170
1043.8292_0A 20090903/20090903_143900_d4c2A.fts     7370
1043.8292_0A 20090903/20090903_145400_d4c2A.fts     7876
1043.8292_0A 20090903/20090903_152400_d4c2A.fts     8297
1043.8292_0A 20090903/20090903_153900_d4c2A.fts     8540
1043.8292_0A 20090903/20090903_155400_d4c2A.fts     9116
1043.8292_0A 20090903/20090903_162400_d4c2A.fts     9432
1043.8292_0A 20090903/20090903_163900_d4c2A.fts     9690
1043.8292_0A 20090903/20090903_165400_d4c2A.fts    10473
1043.8292_0A 20090903/20090903_172400_d4c2A.fts    10938
1043.8292_0A 20090903/20090903_173900_d4c2A.fts    11253
1043.8292_0A 20090903/20090903_175400_d4c2A.fts    11663
1043.8292_0A 20090903/20090903_182400_d4c2A.fts    12644
1043.8292_0A 20090903/20090903_183900_d4c2A.fts    13128
1043.8292_0A 20090903/20090903_185400_d4c2A.fts    13683
1043.8292_0A 20090903/20090903_192400_d4c2A.fts    14285
1043.8292_0A 20090903/20090903_193900_d4c2A.fts    15231
1043.8292_0A 20090903/20090903_205400_d4c2A.fts    16214
1043.8292_0A 20090903/20090903_212400_d4c2A.fts    16809
1043.8292_0A 20090903/20090903_213900_d4c2A.fts    19453
1043.8292_0A 20090903/20090903_215400_d4c2A.fts    20763
1043.8292_0A 20090903/20090903_222400_d4c2A.fts    23293
1043.8292_0A 20090903/20090903_223900_d4c2A.fts    24150
1043.8292_0A 20090903/20090903_225400_d4c2A.fts    26151
1043.8292_0A 20090903/20090903_232400_d4c2A.fts    27886
1043.8292_0A 20090903/20090903_233900_d4c2A.fts    28404
1043.8292_0A 20090903/20090903_235400_d4c2A.fts    29134
1043.8292_0A 20090904/20090904_002400_d4c2A.fts    31268
1043.8292_0A 20090904/20090904_003900_d4c2A.fts    31679
1043.8292_0A 20090904/20090904_005400_d4c2A.fts    33212
1043.8292_0A 20090904/20090904_012400_d4c2A.fts    33988
1043.8292_0A 20090904/20090904_013900_d4c2A.fts    35798
1043.8292_0A 20090904/20090904_015400_d4c2A.fts    37619
1043.8292_0A 20090904/20090904_022400_d4c2A.fts    38132
1043.8292_0A 20090904/20090904_023900_d4c2A.fts    38711
1043.8292_0A 20090904/20090904_025400_d4c2A.fts    37830
1043.8292_0A 20090904/20090904_032400_d4c2A.fts    39704
1043.8292_0A 20090904/20090904_033900_d4c2A.fts    39599
1043.8292_0A 20090904/20090904_035400_d4c2A.fts    41177
1043.8292_0A 20090904/20090904_042400_d4c2A.fts    40956
1043.8292_0A 20090904/20090904_043900_d4c2A.fts    43318
1043.8292_0A 20090904/20090904_045400_d4c2A.fts    45165
1043.8292_0A 20090904/20090904_052400_d4c2A.fts    44506
1043.8292_0A 20090904/20090904_053900_d4c2A.fts    46925
1043.8292_0A 20090904/20090904_055400_d4c2A.fts    45701
1043.8292_0A 20090904/20090904_062400_d4c2A.fts    48009
1043.8292_0A 20090904/20090904_063900_d4c2A.fts    47434
1043.8292_0A 20090904/20090904_065400_d4c2A.fts    50924
1043.8292_0A 20090904/20090904_072400_d4c2A.fts    49674
1043.8292_0A 20090904/20090904_073900_d4c2A.fts    52551
1043.8292_0A 20090904/20090904_075400_d4c2A.fts    51231
1043.8292_0A 20090904/20090904_082400_d4c2A.fts    53611
1043.8292_0A 20090904/20090904_083900_d4c2A.fts    52761
1043.8292_0A 20090904/20090904_085400_d4c2A.fts    56503
1043.8292_0A 20090904/20090904_092400_d4c2A.fts    54631
1067.4438_0A 20090926/20090926_232400_d4c2A.fts     3760
1067.4438_0A 20090926/20090926_233900_d4c2A.fts     3985
1067.4438_0A 20090926/20090926_235400_d4c2A.fts     4010
1067.4438_0A 20090927/20090927_002400_d4c2A.fts     4605
1067.4438_0A 20090927/20090927_003900_d4c2A.fts     5079
1067.4438_0A 20090927/20090927_005400_d4c2A.fts     5502
1067.4438_0A 20090927/20090927_012400_d4c2A.fts     5927
1067.4438_0A 20090927/20090927_013900_d4c2A.fts     6230
1067.4438_0A 20090927/20090927_015400_d4c2A.fts     6816
1067.4438_0A 20090927/20090927_022400_d4c2A.fts     7327
1067.4438_0A 20090927/20090927_023900_d4c2A.fts     8126
1067.4438_0A 20090927/20090927_025400_d4c2A.fts     8301
1067.4438_0A 20090927/20090927_032400_d4c2A.fts     9730
1067.4438_0A 20090927/20090927_033900_d4c2A.fts    10172
1067.4438_0A 20090927/20090927_035400_d4c2A.fts    10787
1067.4438_0A 20090927/20090927_042400_d4c2A.fts    12143
1067.4438_0A 20090927/20090927_043900_d4c2A.fts    12975
1067.4438_0A 20090927/20090927_045400_d4c2A.fts    13827
1067.4438_0A 20090927/20090927_052400_d4c2A.fts    15117
1067.4438_0A 20090927/20090927_053900_d4c2A.fts    15551
1067.4438_0A 20090927/20090927_055400_d4c2A.fts    16442
1067.4438_0A 20090927/20090927_062400_d4c2A.fts    16812
1067.4438_0A 20090927/20090927_063900_d4c2A.fts    17557
1067.4438_0A 20090927/20090927_065400_d4c2A.fts    17332
1067.4438_0A 20090927/20090927_072400_d4c2A.fts    18453
1067.4438_0A 20090927/20090927_073900_d4c2A.fts    18414
1067.4438_0A 20090927/20090927_075400_d4c2A.fts    19470
1067.4438_0A 20090927/20090927_082400_d4c2A.fts    20219
1067.4438_0A 20090927/20090927_083900_d4c2A.fts    21300
1067.4438_0A 20090927/20090927_085400_d4c2A.fts    22222
1067.4438_0A 20090927/20090927_092400_d4c2A.fts    22490
1067.4438_0A 20090927/20090927_093900_d4c2A.fts    22628
1067.4438_0A 20090927/20090927_095400_d4c2A.fts    23273
1067.4438_0A 20090927/20090927_102400_d4c2A.fts    24146
1067.4438_0A 20090927/20090927_103900_d4c2A.fts    23910
1067.4438_0A 20090927/20090927_105400_d4c2A.fts    23799
1067.4438_0A 20090927/20090927_112400_d4c2A.fts    25388
1067.4438_0A 20090927/20090927_113900_d4c2A.fts    25473
1067.4438_0A 20090927/20090927_115400_d4c2A.fts    25515
1067.4438_0A 20090927/20090927_122400_d4c2A.fts    27496
1067.4438_0A 20090927/20090927_123900_d4c2A.fts    28614
1101.6521_0A 20091031/20091031_042400_d4c2A.fts     6272
1101.6521_0A 20091031/20091031_043900_d4c2A.fts     7114
1101.6521_0A 20091031/20091031_045400_d4c2A.fts     8770
1101.6521_0A 20091031/20091031_052400_d4c2A.fts    13303
1101.6521_0A 20091031/20091031_053900_d4c2A.fts    16103
1101.6521_0A 20091031/20091031_055400_d4c2A.fts    18019
1101.6521_0A 20091031/20091031_062400_d4c2A.fts    25422
1101.6521_0A 20091031/20091031_063900_d4c2A.fts    29507
1101.6521_0A 20091031/20091031_065400_d4c2A.fts    32016
1101.6521_0A 20091031/20091031_072400_d4c2A.fts    44704
1101.6521_0A 20091031/20091031_073900_d4c2A.fts    47084
1101.6521_0A 20091031/20091031_075400_d4c2A.fts    52484
1101.6521_0A 20091031/20091031_082400_d4c2A.fts    60833
1101.6521_0A 20091031/20091031_083900_d4c2A.fts    66209
1101.6521_0A 20091031/20091031_085400_d4c2A.fts    69330
1101.6521_0A 20091031/20091031_092400_d4c2A.fts    94724
1101.6521_0A 20091031/20091031_093900_d4c2A.fts    95930
1101.6521_0A 20091031/20091031_095400_d4c2A.fts   108233
1101.6521_0A 20091031/20091031_102400_d4c2A.fts   115016
1102.1625_0A 20091031/20091031_162400_d4c2A.fts     2127
1102.1625_0A 20091031/20091031_163900_d4c2A.fts     2711
1102.1625_0A 20091031/20091031_165400_d4c2A.fts     4011
1102.1625_0A 20091031/20091031_172400_d4c2A.fts     7217
1102.1625_0A 20091031/20091031_173900_d4c2A.fts     9470
1102.1625_0A 20091031/20091031_175400_d4c2A.fts     9312
1102.1625_0A 20091031/20091031_182400_d4c2A.fts    18090
1102.1625_0A 20091031/20091031_183900_d4c2A.fts    14692
1102.1625_0A 20091031/20091031_185400_d4c2A.fts    16285
1102.1625_0A 20091031/20091031_192400_d4c2A.fts    10899
1102.1625_0A 20091031/20091031_193900_d4c2A.fts    10868
1102.1625_0A 20091031/20091031_195400_d4c2A.fts    10381
1102.1625_0A 20091031/20091031_202400_d4c2A.fts     8979
1109.6417_0A 20091108/20091108_035400_d4c2A.fts     3350
1109.6417_0A 20091108/20091108_042400_d4c2A.fts     3586
1109.6417_0A 20091108/20091108_043900_d4c2A.fts     3576
1109.6417_0A 20091108/20091108_045400_d4c2A.fts     4123
1109.6417_0A 20091108/20091108_052400_d4c2A.fts     5599
1109.6417_0A 20091108/20091108_053900_d4c2A.fts     6406
1109.6417_0A 20091108/20091108_055400_d4c2A.fts     7205
1109.6417_0A 20091108/20091108_062400_d4c2A.fts    10077
1109.6417_0A 20091108/20091108_063900_d4c2A.fts    11345
1109.6417_0A 20091108/20091108_065400_d4c2A.fts    12815
1109.6417_0A 20091108/20091108_072400_d4c2A.fts    16557
1109.6417_0A 20091108/20091108_073900_d4c2A.fts    16667
1109.6417_0A 20091108/20091108_075400_d4c2A.fts    17735
1109.6417_0A 20091108/20091108_082400_d4c2A.fts    23010
1109.6417_0A 20091108/20091108_083900_d4c2A.fts    25239
1109.6417_0A 20091108/20091108_085400_d4c2A.fts    25969
1109.6417_0A 20091108/20091108_092400_d4c2A.fts    34234
1109.6417_0A 20091108/20091108_093900_d4c2A.fts    36363
1109.6417_0A 20091108/20091108_095400_d4c2A.fts    34681
1109.6417_0A 20091108/20091108_102400_d4c2A.fts    33598
1109.6417_0A 20091108/20091108_103900_d4c2A.fts    33270
1109.6417_0A 20091108/20091108_105400_d4c2A.fts    33171
1109.6417_0A 20091108/20091108_112400_d4c2A.fts    32721
1109.6417_0A 20091108/20091108_113900_d4c2A.fts    32450
1109.6417_0A 20091108/20091108_115400_d4c2A.fts    31037
